experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	hyau5808 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	F 	F 	1 	1 	Z 	Z 	1 	2 	Z 	Z 	1 	0
main	1 	hyau5808 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	Y 	Y 	1 	0 	C 	C 	1 	2 	Z 	Z 	1 	0
main	2 	hyau5808 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	M 	M 	1 	2 	M 	M 	1 	1 	C 	C 	1 	0
main	3 	hyau5808 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	T 	T 	1 	2 	E 	E 	1 	0 	J 	J 	1 	0
main	4 	hyau5808 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	T 	T 	1 	0 	U 	U 	1 	1 	M 	M 	1 	0
main	5 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	H 	H 	1 	2 	U 	U 	1 	0 	U 	U 	1 	0
main	6 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	0 	C 	C 	1 	2 	R 	R 	1 	1 	J 	J 	1 	0
main	7 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, 1) 	1 	T 	T 	1 	2 	J 	C 	0 	0 	Z 	Z 	1 	0
main	8 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.55 	False 	False 	False 	both 	(0, -1) 	1 	H 	C 	0 	0 	K 	C 	0 	2 	A 	C 	0 	0
main	9 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	0 	K 	K 	1 	1 	J 	M 	0 	2 	N 	J 	0 	0
main	10 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	True 	both 	(0, -1) 	0 	Z 	Z 	1 	2 	E 	E 	1 	1 	R 	R 	1 	0
main	11 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	True 	both 	(0, 1) 	1 	U 	U 	1 	2 	T 	T 	1 	0 	A 	A 	1 	0
main	12 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	False 	both 	(0, 1) 	0 	T 	T 	1 	2 	R 	R 	1 	1 	M 	M 	1 	0
main	13 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	False 	both 	(0, 1) 	2 	M 	M 	1 	0 	S 	S 	1 	1 	Z 	Z 	1 	0
main	14 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	True 	both 	(0, -1) 	0 	K 	K 	1 	1 	R 	R 	1 	2 	E 	E 	1 	0
main	15 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, -1) 	0 	H 	H 	1 	2 	A 	S 	0 	1 	E 	E 	1 	0
main	16 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.55 	False 	False 	False 	both 	(0, 1) 	0 	N 	X 	0 	1 	R 	X 	0 	2 	F 	X 	0 	0
main	17 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	2 	M 	M 	1 	1 	F 	F 	1 	0 	F 	Z 	0 	0
main	18 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	2 	S 	S 	1 	1 	T 	T 	1 	0 	T 	Z 	0 	0
main	19 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.45 	False 	False 	True 	both 	(0, 1) 	0 	C 	X 	0 	2 	H 	X 	0 	1 	J 	X 	0 	0
main	20 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	1 	F 	F 	1 	2 	N 	X 	0 	0 	S 	X 	0 	0
main	21 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	True 	both 	(0, 1) 	1 	K 	K 	1 	2 	J 	J 	1 	0 	G 	G 	1 	0
main	22 	hyau5808 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	False 	both 	(0, -1) 	2 	G 	G 	1 	1 	F 	F 	1 	0 	Y 	X 	0 	0
main	23 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, -1) 	0 	S 	S 	1 	1 	H 	H 	1 	2 	A 	A 	1 	0
main	24 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, 1) 	0 	J 	J 	1 	1 	M 	N 	0 	2 	M 	M 	1 	0
main	25 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.45 	False 	False 	True 	both 	(0, -1) 	2 	Y 	X 	0 	1 	H 	X 	0 	0 	N 	M 	0 	0
main	26 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, -1) 	1 	M 	M 	1 	0 	S 	S 	1 	2 	G 	G 	1 	0
main	27 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, 1) 	2 	N 	X 	0 	1 	T 	X 	0 	0 	T 	X 	0 	0
main	28 	hyau5808 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	True 	both 	(0, -1) 	2 	C 	M 	0 	0 	E 	Z 	0 	1 	A 	A 	1 	0
