experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	mnik9271 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	J 	J 	1 	2 	N 	N 	1 	0 	G 	G 	1 	0
main	1 	mnik9271 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	H 	H 	1 	1 	T 	T 	1 	2 	J 	J 	1 	0
main	2 	mnik9271 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	J 	J 	1 	0 	G 	G 	1 	2 	Y 	Y 	1 	0
main	3 	mnik9271 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	C 	C 	1 	2 	K 	K 	1 	1 	J 	J 	1 	0
main	4 	mnik9271 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	M 	M 	1 	0 	H 	H 	1 	2 	M 	M 	1 	0
main	5 	mnik9271 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	M 	M 	1 	2 	N 	N 	1 	0 	K 	K 	1 	0
main	6 	mnik9271 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	1 	G 	G 	1 	0 	A 	A 	1 	2 	S 	S 	1 	0
main	7 	mnik9271 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, 1) 	1 	Y 	G 	0 	0 	G 	M 	0 	2 	M 	S 	0 	0
main	8 	mnik9271 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	N 	M 	0 	0 	K 	N 	0 	1 	K 	K 	1 	0
main	9 	mnik9271 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	H 	H 	1 	1 	Y 	Y 	1 	2 	E 	E 	1 	0
