experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	jwag7448 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	S 	S 	1 	1 	G 	G 	1 	0 	N 	N 	1 	0
main	1 	jwag7448 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	M 	M 	1 	0 	U 	U 	1 	1 	M 	M 	1 	0
main	2 	jwag7448 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	Z 	Z 	1 	2 	Z 	N 	0 	1 	U 	U 	1 	0
main	3 	jwag7448 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	E 	E 	1 	0 	F 	F 	1 	2 	M 	M 	1 	0
main	4 	jwag7448 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	Z 	Z 	1 	2 	T 	T 	1 	1 	F 	F 	1 	0
main	5 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	H 	H 	1 	2 	S 	S 	1 	1 	Y 	Y 	1 	0
main	6 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	0 	E 	E 	1 	1 	M 	M 	1 	2 	E 	F 	0 	0
main	7 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, 1) 	0 	F 	Y 	0 	2 	K 	S 	0 	1 	F 	K 	0 	0
main	8 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	2 	Y 	Y 	1 	1 	N 	N 	1 	0 	R 	R 	1 	0
main	9 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	1 	J 	J 	1 	0 	T 	T 	1 	2 	H 	H 	1 	0
main	10 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, -1) 	2 	R 	R 	1 	0 	E 	F 	0 	1 	M 	M 	1 	0
main	11 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, -1) 	1 	Z 	Z 	1 	0 	Y 	T 	0 	2 	A 	Y 	0 	0
main	12 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	U 	U 	1 	1 	G 	G 	1 	0 	C 	E 	0 	0
main	13 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	1 	G 	G 	1 	0 	Y 	Y 	1 	2 	E 	E 	1 	0
main	14 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	0 	J 	J 	1 	1 	M 	M 	1 	2 	G 	T 	0 	0
main	15 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	1 	J 	E 	0 	2 	F 	X 	0 	0 	J 	Y 	0 	0
main	16 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	2 	R 	R 	1 	1 	C 	C 	1 	0 	J 	J 	1 	0
main	17 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	1 	C 	C 	1 	0 	Z 	Z 	1 	2 	S 	S 	1 	0
main	18 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	1 	T 	T 	1 	0 	H 	H 	1 	2 	Y 	S 	0 	0
main	19 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	1 	M 	M 	1 	0 	K 	K 	1 	2 	A 	S 	0 	0
main	20 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.4 	False 	False 	True 	both 	(0, -1) 	1 	Y 	U 	0 	2 	N 	C 	0 	0 	C 	X 	0 	0
main	21 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, 1) 	0 	U 	Z 	0 	2 	Y 	R 	0 	1 	E 	T 	0 	0
main	22 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, -1) 	0 	N 	Z 	0 	1 	E 	I 	0 	2 	U 	F 	0 	0
main	23 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	2 	Z 	F 	0 	1 	S 	S 	1 	0 	T 	Z 	0 	0
main	24 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	0 	S 	S 	1 	1 	T 	U 	0 	2 	K 	T 	0 	0
main	25 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, -1) 	1 	Y 	Y 	1 	0 	F 	F 	1 	2 	F 	F 	1 	0
main	26 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, 1) 	0 	T 	T 	1 	2 	N 	N 	1 	1 	F 	S 	0 	0
main	27 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	2 	A 	A 	1 	0 	Z 	Z 	1 	1 	G 	G 	1 	0
main	28 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	S 	S 	1 	2 	C 	C 	1 	0 	H 	H 	1 	0
main	29 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	2 	N 	N 	1 	1 	A 	A 	1 	0 	M 	M 	1 	0
main	30 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	1 	N 	N 	1 	2 	Y 	Y 	1 	0 	E 	E 	1 	0
main	31 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, 1) 	2 	E 	O 	0 	1 	M 	M 	1 	0 	G 	G 	1 	0
main	32 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	2 	F 	F 	1 	0 	N 	N 	1 	1 	C 	C 	1 	0
main	33 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	1 	E 	A 	0 	0 	T 	B 	0 	2 	H 	L 	0 	0
main	34 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, 1) 	2 	S 	Y 	0 	0 	Y 	A 	0 	1 	C 	C 	1 	0
main	35 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	E 	C 	0 	1 	G 	H 	0 	2 	H 	R 	0 	0
main	36 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	2 	F 	F 	1 	0 	U 	U 	1 	1 	H 	S 	0 	0
main	37 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	R 	R 	1 	0 	U 	U 	1 	1 	H 	H 	1 	0
main	38 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	0 	J 	J 	1 	1 	G 	G 	1 	2 	H 	H 	1 	0
main	39 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	T 	A 	0 	1 	N 	N 	1 	2 	T 	G 	0 	0
main	40 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	1 	A 	R 	0 	0 	R 	A 	0 	2 	S 	S 	1 	0
main	41 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	F 	F 	1 	1 	Z 	Z 	1 	0 	U 	U 	1 	0
main	42 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	U 	U 	1 	1 	M 	M 	1 	0 	R 	R 	1 	0
main	43 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	1 	F 	S 	0 	0 	U 	U 	1 	2 	H 	H 	1 	0
main	44 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	2 	S 	Z 	0 	0 	M 	M 	1 	1 	Z 	S 	0 	0
main	45 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	0 	F 	F 	1 	2 	F 	F 	1 	1 	E 	E 	1 	0
main	46 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	2 	Z 	Z 	1 	1 	J 	J 	1 	0 	A 	A 	1 	0
main	47 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	1 	E 	T 	0 	2 	T 	Z 	0 	0 	J 	A 	0 	0
main	48 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	A 	A 	1 	1 	E 	C 	0 	2 	Y 	Y 	1 	0
main	49 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	0 	M 	M 	1 	2 	N 	N 	1 	1 	R 	R 	1 	0
main	50 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	0 	A 	A 	1 	2 	H 	Z 	0 	1 	H 	H 	1 	0
main	51 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	2 	T 	U 	0 	0 	U 	S 	0 	1 	T 	G 	0 	0
main	52 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	E 	E 	1 	0 	N 	N 	1 	2 	T 	T 	1 	0
main	53 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	2 	T 	T 	1 	1 	N 	N 	1 	0
main	54 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	2 	M 	M 	1 	0 	Z 	Z 	1 	1 	S 	S 	1 	0
main	55 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	0 	H 	H 	1 	2 	Z 	S 	0 	1 	N 	Z 	0 	0
main	56 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	0 	E 	S 	0 	2 	R 	R 	1 	1 	U 	U 	1 	0
main	57 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	2 	F 	F 	1 	0 	A 	A 	1 	1 	N 	M 	0 	0
main	58 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	0 	F 	F 	1 	2 	C 	Z 	0 	1 	N 	N 	1 	0
main	59 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	0 	E 	T 	0 	1 	E 	E 	1 	2 	A 	A 	1 	0
main	60 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	H 	H 	1 	1 	M 	C 	0 	2 	C 	M 	0 	0
main	61 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	0 	C 	Z 	0 	1 	T 	T 	1 	2 	J 	S 	0 	0
main	62 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	0 	Y 	Y 	1 	1 	N 	N 	1 	2 	G 	G 	1 	0
main	63 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	T 	T 	1 	0 	H 	H 	1 	2 	H 	S 	0 	0
main	64 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	2 	R 	R 	1 	1 	M 	M 	1 	0 	M 	S 	0 	0
main	65 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	2 	C 	R 	0 	0 	G 	C 	0 	1 	A 	A 	1 	0
main	66 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	E 	E 	1 	1 	T 	T 	1 	2 	F 	F 	1 	0
main	67 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	2 	R 	R 	1 	0 	M 	M 	1 	1 	Y 	S 	0 	0
main	68 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	1 	F 	F 	1 	0 	N 	F 	0 	2 	A 	A 	1 	0
main	69 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	2 	A 	A 	1 	1 	A 	E 	0 	0 	Z 	Z 	1 	0
main	70 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	1 	G 	A 	0 	0 	G 	G 	1 	2 	F 	E 	0 	0
main	71 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	2 	R 	T 	0 	1 	H 	F 	0 	0
main	72 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	0 	Z 	Z 	1 	2 	N 	H 	0 	1 	H 	N 	0 	0
main	73 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, -1) 	0 	S 	S 	1 	2 	R 	R 	1 	1 	A 	A 	1 	0
main	74 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, -1) 	1 	M 	M 	1 	2 	H 	H 	1 	0 	U 	U 	1 	0
main	75 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	2 	F 	F 	1 	0 	R 	R 	1 	1 	E 	E 	1 	0
main	76 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	2 	J 	J 	1 	0 	R 	R 	1 	1 	N 	S 	0 	0
main	77 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	J 	S 	0 	2 	J 	K 	0 	0 	K 	J 	0 	0
main	78 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	0 	F 	F 	1 	1 	F 	F 	1 	2 	C 	C 	1 	0
main	79 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	T 	T 	1 	2 	N 	N 	1 	1 	C 	C 	1 	0
main	80 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	0 	C 	C 	1 	2 	Z 	Z 	1 	1 	Y 	Y 	1 	0
main	81 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	M 	M 	1 	2 	R 	R 	1 	0 	Y 	S 	0 	0
main	82 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	2 	Z 	Z 	1 	0 	M 	M 	1 	1 	Z 	Z 	1 	0
main	83 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	2 	F 	F 	1 	0 	R 	F 	0 	1 	M 	B 	0 	0
main	84 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	M 	Z 	0 	2 	C 	C 	1 	0 	E 	M 	0 	0
main	85 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	1 	E 	E 	1 	2 	R 	R 	1 	0 	R 	F 	0 	0
main	86 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	1 	J 	M 	0 	0 	N 	J 	0 	2 	K 	S 	0 	0
main	87 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, -1) 	2 	A 	A 	1 	1 	J 	J 	1 	0 	U 	U 	1 	0
main	88 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, -1) 	0 	C 	C 	1 	1 	H 	H 	1 	2 	Y 	U 	0 	0
main	89 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	2 	H 	H 	1 	0 	T 	T 	1 	1 	E 	E 	1 	0
main	90 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	M 	M 	1 	0 	A 	A 	1 	1 	R 	R 	1 	0
main	91 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	2 	A 	A 	1 	0 	G 	G 	1 	1 	F 	X 	0 	0
main	92 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	2 	H 	H 	1 	0 	U 	U 	1 	1 	Y 	Y 	1 	0
main	93 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	0 	Z 	Z 	1 	1 	A 	A 	1 	2 	T 	T 	1 	0
main	94 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	0 	F 	A 	0 	2 	A 	F 	0 	1 	M 	M 	1 	0
main	95 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	1 	Y 	X 	0 	2 	R 	A 	0 	0 	K 	Y 	0 	0
main	96 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	J 	N 	0 	1 	N 	J 	0 	0 	R 	R 	1 	0
main	97 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, -1) 	0 	C 	C 	1 	2 	A 	A 	1 	1 	K 	K 	1 	0
main	98 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	0 	T 	T 	1 	1 	R 	R 	1 	2 	C 	C 	1 	0
main	99 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	2 	Z 	Z 	1 	0 	G 	G 	1 	1 	R 	R 	1 	0
main	100 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	A 	R 	0 	2 	J 	A 	0 	0 	F 	K 	0 	0
main	101 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, -1) 	2 	A 	A 	1 	1 	E 	E 	1 	0 	Y 	Y 	1 	0
main	102 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, 1) 	1 	C 	C 	1 	2 	M 	M 	1 	0 	S 	S 	1 	0
main	103 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	1 	Z 	Z 	1 	2 	H 	H 	1 	0 	F 	F 	1 	0
main	104 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	T 	T 	1 	2 	A 	E 	0 	0 	E 	E 	1 	0
main	105 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	2 	J 	J 	1 	1 	E 	E 	1 	0 	T 	S 	0 	0
main	106 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	1 	E 	J 	0 	0 	G 	G 	1 	2 	A 	S 	0 	0
main	107 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	G 	G 	1 	0 	U 	U 	1 	2 	F 	F 	1 	0
main	108 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	U 	S 	0 	2 	F 	U 	0 	0 	A 	F 	0 	0
main	109 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, -1) 	0 	N 	M 	0 	2 	H 	H 	1 	1 	K 	K 	1 	0
main	110 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, -1) 	2 	S 	M 	0 	0 	S 	S 	1 	1 	E 	E 	1 	0
main	111 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	1 	Z 	Z 	1 	0 	M 	M 	1 	2 	A 	A 	1 	0
main	112 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	1 	S 	S 	1 	0 	R 	R 	1 	2 	F 	F 	1 	0
main	113 	jwag7448 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	2 	K 	A 	0 	0 	H 	S 	0 	1 	N 	M 	0 	0
main	114 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	M 	M 	1 	2 	S 	S 	1 	0 	H 	H 	1 	0
main	115 	jwag7448 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	J 	J 	1 	2 	R 	R 	1 	1 	E 	R 	0 	0
