experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	hkaz9993 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	U 	U 	1 	1 	Z 	Z 	1 	2 	K 	K 	1 	0
main	1 	hkaz9993 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	Z 	Z 	1 	2 	E 	E 	1 	0 	U 	U 	1 	0
main	2 	hkaz9993 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	K 	K 	1 	2 	N 	N 	1 	0 	S 	S 	1 	0
main	3 	hkaz9993 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	J 	J 	1 	2 	U 	U 	1 	0 	J 	J 	1 	0
main	4 	hkaz9993 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	M 	M 	1 	1 	R 	R 	1 	0 	J 	L 	0 	0
main	5 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	Z 	Z 	1 	2 	M 	M 	1 	0 	C 	C 	1 	0
main	6 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	U 	U 	1 	2 	S 	S 	1 	0 	M 	M 	1 	0
main	7 	hkaz9993 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	2 	N 	Z 	0 	1 	U 	U 	1 	0 	M 	D 	0 	0
main	8 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	1 	R 	R 	1 	0 	S 	S 	1 	2 	A 	A 	1 	0
main	9 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	E 	E 	1 	2 	C 	C 	1 	1 	C 	O 	0 	0
main	10 	hkaz9993 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, -1) 	1 	C 	C 	1 	2 	A 	E 	0 	0 	J 	K 	0 	0
main	11 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	N 	N 	1 	2 	G 	G 	1 	1 	M 	M 	1 	0
main	12 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	N 	N 	1 	0 	K 	K 	1 	2 	M 	M 	1 	0
main	13 	hkaz9993 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	2 	F 	R 	0 	0 	J 	M 	0 	1 	S 	D 	0 	0
main	14 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	0 	C 	C 	1 	1 	A 	O 	0 	2 	R 	R 	1 	0
main	15 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	0 	R 	Z 	0 	2 	H 	R 	0 	1 	M 	M 	1 	0
main	16 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, 1) 	0 	T 	T 	1 	1 	S 	S 	1 	2 	K 	K 	1 	0
main	17 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, -1) 	1 	N 	N 	1 	2 	U 	U 	1 	0 	G 	G 	1 	0
main	18 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	2 	G 	G 	1 	0 	S 	S 	1 	1 	N 	M 	0 	0
main	19 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	2 	E 	E 	1 	0 	E 	U 	0 	1 	G 	G 	1 	0
main	20 	hkaz9993 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	1 	Y 	J 	0 	0 	Y 	U 	0 	2 	M 	I 	0 	0
main	21 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	N 	N 	1 	0 	S 	S 	1 	2 	S 	K 	0 	0
main	22 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	0 	J 	I 	0 	2 	K 	S 	0 	1 	J 	J 	1 	0
main	23 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	2 	C 	C 	1 	1 	J 	J 	1 	0 	F 	K 	0 	0
main	24 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	0 	H 	H 	1 	1 	F 	J 	0 	2 	E 	K 	0 	0
main	25 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, -1) 	1 	F 	A 	0 	2 	A 	G 	0 	0 	T 	T 	1 	0
main	26 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	F 	R 	0 	1 	K 	G 	0 	2 	U 	S 	0 	0
main	27 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, -1) 	0 	J 	S 	0 	2 	J 	R 	0 	1 	K 	J 	0 	0
main	28 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	False 	both 	(0, 1) 	0 	N 	N 	1 	1 	M 	M 	1 	2 	U 	U 	1 	0
main	29 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, 1) 	2 	U 	U 	1 	0 	U 	D 	0 	1 	C 	C 	1 	0
main	30 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	2 	K 	K 	1 	1 	K 	K 	1 	0 	J 	J 	1 	0
main	31 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, -1) 	0 	R 	R 	1 	2 	K 	H 	0 	1 	G 	G 	1 	0
main	32 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	2 	M 	M 	1 	1 	N 	N 	1 	0 	J 	J 	1 	0
main	33 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	F 	F 	1 	2 	Z 	Z 	1 	1 	H 	A 	0 	0
main	34 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	2 	C 	C 	1 	1 	N 	N 	1 	0 	N 	M 	0 	0
main	35 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	0 	G 	G 	1 	2 	M 	M 	1 	1 	H 	H 	1 	0
main	36 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, -1) 	2 	T 	G 	0 	0 	J 	O 	0 	1 	E 	J 	0 	0
main	37 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	2 	M 	M 	1 	0 	U 	U 	1 	1 	F 	F 	1 	0
main	38 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	1 	T 	T 	1 	0 	Z 	X 	0 	2 	T 	Z 	0 	0
main	39 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	N 	N 	1 	1 	C 	C 	1 	0 	E 	E 	1 	0
main	40 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	2 	E 	U 	0 	1 	H 	H 	1 	0 	E 	E 	1 	0
main	41 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	2 	Y 	J 	0 	1 	S 	S 	1 	0 	M 	Y 	0 	0
main	42 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	False 	both 	(0, 1) 	0 	J 	J 	1 	2 	A 	A 	1 	1 	Z 	Z 	1 	0
main	43 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	False 	both 	(0, 1) 	0 	F 	F 	1 	1 	F 	F 	1 	2 	M 	M 	1 	0
main	44 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	2 	F 	N 	0 	1 	E 	E 	1 	0 	R 	R 	1 	0
main	45 	hkaz9993 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, -1) 	0 	H 	H 	1 	1 	A 	A 	1 	2 	H 	I 	0 	0
