experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	djia8426 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	E 	E 	1 	1 	H 	H 	1 	0 	M 	E 	0 	0
main	1 	djia8426 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	A 	A 	1 	0 	Z 	Z 	1 	2 	H 	H 	1 	0
main	2 	djia8426 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	G 	G 	1 	0 	T 	T 	1 	2 	H 	H 	1 	0
main	3 	djia8426 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	U 	U 	1 	1 	S 	S 	1 	2 	Y 	Y 	1 	0
main	4 	djia8426 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	G 	G 	1 	0 	T 	T 	1 	1 	C 	C 	1 	0
main	5 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	M 	N 	0 	1 	M 	M 	1 	2 	A 	A 	1 	0
main	6 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	M 	M 	1 	0 	F 	F 	1 	2 	S 	S 	1 	0
main	7 	djia8426 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, 1) 	2 	J 	G 	0 	0 	C 	T 	0 	1 	C 	H 	0 	0
main	8 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	K 	K 	1 	0 	Z 	Z 	1 	1 	N 	H 	0 	0
main	9 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	1 	U 	U 	1 	0 	T 	T 	1 	2 	U 	U 	1 	0
main	10 	djia8426 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	2 	T 	S 	0 	1 	R 	Y 	0 	0 	H 	M 	0 	0
main	11 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	0 	E 	E 	1 	1 	N 	N 	1 	2 	U 	U 	1 	0
main	12 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	2 	R 	R 	1 	1 	K 	K 	1 	0 	G 	G 	1 	0
main	13 	djia8426 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	0 	C 	S 	0 	1 	M 	U 	0 	2 	M 	E 	0 	0
main	14 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, -1) 	0 	S 	S 	1 	1 	U 	U 	1 	2 	U 	U 	1 	0
main	15 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	2 	K 	A 	0 	0 	A 	A 	1 	1 	S 	S 	1 	0
main	16 	djia8426 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	2 	A 	E 	0 	0 	E 	F 	0 	1 	F 	U 	0 	0
main	17 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	Y 	T 	0 	2 	J 	B 	0 	0 	T 	U 	0 	0
main	18 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, -1) 	1 	Y 	Y 	1 	0 	C 	C 	1 	2 	Y 	B 	0 	0
main	19 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, -1) 	0 	A 	A 	1 	1 	K 	K 	1 	2 	S 	S 	1 	0
main	20 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	R 	R 	1 	1 	K 	K 	1 	0 	M 	M 	1 	0
main	21 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	T 	H 	0 	0 	C 	G 	0 	2 	E 	U 	0 	0
main	22 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, 1) 	2 	R 	R 	1 	1 	M 	N 	0 	0 	G 	G 	1 	0
main	23 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	1 	F 	R 	0 	2 	F 	F 	1 	0 	Z 	Z 	1 	0
main	24 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	1 	M 	S 	0 	0 	E 	E 	1 	2 	M 	M 	1 	0
main	25 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	0 	G 	G 	1 	1 	K 	K 	1 	2 	H 	H 	1 	0
main	26 	djia8426 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	1 	M 	G 	0 	2 	S 	S 	1 	0 	C 	C 	1 	0
main	27 	djia8426 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	2 	H 	S 	0 	1 	H 	F 	0 	0 	R 	H 	0 	0
main	28 	djia8426 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	2 	R 	S 	0 	1 	F 	D 	0 	0 	H 	H 	1 	0
main	29 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	1 	C 	D 	0 	0 	U 	F 	0 	2 	Y 	H 	0 	0
main	30 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, -1) 	0 	E 	E 	1 	2 	F 	S 	0 	1 	S 	F 	0 	0
main	31 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, -1) 	2 	K 	S 	0 	1 	E 	D 	0 	0 	S 	K 	0 	0
main	32 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	True 	both 	(0, -1) 	1 	T 	T 	1 	0 	R 	H 	0 	2 	M 	S 	0 	0
main	33 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	0 	U 	S 	0 	1 	S 	H 	0 	2 	R 	D 	0 	0
main	34 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	False 	both 	(0, 1) 	1 	F 	H 	0 	0 	E 	S 	0 	2 	R 	D 	0 	0
main	35 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	1 	R 	R 	1 	2 	N 	N 	1 	0 	Z 	Z 	1 	0
main	36 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	1 	C 	C 	1 	2 	Z 	Z 	1 	0 	H 	H 	1 	0
main	37 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	True 	both 	(0, 1) 	2 	E 	E 	1 	1 	Y 	Y 	1 	0 	A 	A 	1 	0
main	38 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	False 	both 	(0, 1) 	1 	E 	E 	1 	0 	N 	E 	0 	2 	M 	M 	1 	0
main	39 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	0 	U 	U 	1 	1 	S 	S 	1 	2 	Z 	Z 	1 	0
main	40 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	2 	E 	E 	1 	1 	N 	N 	1 	0 	U 	U 	1 	0
main	41 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	True 	both 	(0, 1) 	2 	S 	S 	1 	0 	E 	A 	0 	1 	A 	Y 	0 	0
main	42 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, -1) 	0 	T 	S 	0 	1 	H 	N 	0 	2 	G 	G 	1 	0
main	43 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	True 	both 	(0, 1) 	2 	Z 	Z 	1 	1 	M 	M 	1 	0 	J 	J 	1 	0
main	44 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	True 	both 	(0, -1) 	0 	J 	Z 	0 	2 	J 	G 	0 	1 	K 	N 	0 	0
main	45 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	J 	J 	1 	1 	M 	M 	1 	0 	U 	U 	1 	0
main	46 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	2 	C 	S 	0 	1 	U 	C 	0 	0 	Y 	Y 	1 	0
main	47 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.35 	False 	False 	False 	both 	(0, -1) 	1 	G 	G 	1 	2 	F 	F 	1 	0 	F 	S 	0 	0
main	48 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.35 	False 	False 	True 	both 	(0, -1) 	2 	G 	H 	0 	0 	T 	S 	0 	1 	T 	G 	0 	0
main	49 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	0 	F 	F 	1 	2 	A 	A 	1 	1 	S 	S 	1 	0
main	50 	djia8426 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, 1) 	1 	U 	U 	1 	2 	S 	S 	1 	0 	R 	R 	1 	0
