experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	afai8285 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	F 	F 	1 	1 	T 	T 	1 	2 	M 	M 	1 	0
main	1 	afai8285 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	R 	R 	1 	0 	U 	U 	1 	2 	M 	M 	1 	0
main	2 	afai8285 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	Z 	Z 	1 	1 	M 	M 	1 	2 	Y 	Y 	1 	0
main	3 	afai8285 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Y 	1 	2 	T 	T 	1 	1 	E 	E 	1 	0
main	4 	afai8285 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	H 	H 	1 	2 	C 	C 	1 	1 	C 	C 	1 	0
main	5 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	Y 	Y 	1 	2 	H 	H 	1 	0 	S 	S 	1 	0
main	6 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	0 	S 	S 	1 	1 	E 	E 	1 	2 	F 	F 	1 	0
main	7 	afai8285 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, 1) 	0 	S 	S 	1 	1 	K 	E 	0 	2 	H 	F 	0 	0
main	8 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	S 	S 	1 	2 	N 	N 	1 	0 	E 	E 	1 	0
main	9 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	Z 	Z 	1 	0 	S 	S 	1 	2 	F 	F 	1 	0
main	10 	afai8285 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, -1) 	2 	F 	N 	0 	0 	J 	F 	0 	1 	K 	Z 	0 	0
main	11 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	1 	M 	M 	1 	0 	H 	H 	1 	2 	N 	N 	1 	0
main	12 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	1 	M 	M 	1 	0 	J 	J 	1 	2 	U 	U 	1 	0
main	13 	afai8285 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	1 	Y 	Z 	0 	2 	H 	F 	0 	0 	R 	D 	0 	0
main	14 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	0 	U 	U 	1 	2 	R 	R 	1 	1 	E 	E 	1 	0
main	15 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	2 	C 	C 	1 	0 	A 	A 	1 	1 	R 	R 	1 	0
main	16 	afai8285 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	2 	S 	R 	0 	1 	N 	A 	0 	0 	Y 	C 	0 	0
main	17 	afai8285 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	T 	A 	0 	2 	R 	R 	1 	1 	F 	F 	1 	0
