experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	pghi6880 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	A 	A 	1 	1 	T 	T 	1 	2 	J 	J 	1 	0
main	1 	pghi6880 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	K 	K 	1 	2 	J 	J 	1 	0 	A 	A 	1 	0
main	2 	pghi6880 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	F 	F 	1 	0 	H 	H 	1 	1 	E 	E 	1 	0
main	3 	pghi6880 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	M 	M 	1 	2 	T 	T 	1 	1 	M 	M 	1 	0
main	4 	pghi6880 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	Z 	Z 	1 	0 	T 	T 	1 	2 	G 	G 	1 	0
main	5 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	N 	N 	1 	2 	T 	T 	1 	0 	J 	J 	1 	0
main	6 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	2 	K 	K 	1 	1 	H 	R 	0 	0
main	7 	pghi6880 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	1 	T 	Y 	0 	0 	C 	J 	0 	2 	U 	B 	0 	0
main	8 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	2 	H 	Y 	0 	0 	Y 	H 	0 	1 	R 	R 	1 	0
main	9 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	G 	G 	1 	2 	Z 	Z 	1 	0 	R 	R 	1 	0
main	10 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	M 	M 	1 	0 	C 	C 	1 	2 	Z 	Z 	1 	0
main	11 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	0 	J 	J 	1 	1 	H 	H 	1 	2 	G 	G 	1 	0
main	12 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	2 	U 	U 	1 	0 	C 	C 	1 	1 	C 	C 	1 	0
main	13 	pghi6880 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	1 	C 	K 	0 	2 	M 	M 	1 	0 	C 	J 	0 	0
main	14 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	1 	T 	T 	1 	0 	J 	J 	1 	2 	H 	H 	1 	0
main	15 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	1 	Y 	Y 	1 	2 	T 	T 	1 	0 	M 	M 	1 	0
main	16 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	0 	T 	T 	1 	2 	J 	J 	1 	1 	A 	A 	1 	0
main	17 	pghi6880 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	2 	H 	H 	1 	0 	A 	A 	1 	1 	Y 	S 	0 	0
main	18 	pghi6880 	 T1 	 False 	 0.0 	1.0 	-0.4 	False 	False 	True 	both 	(0, 1) 	0 	Y 	R 	0 	1 	N 	D 	0 	2 	K 	F 	0 	0
main	19 	pghi6880 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	1 	U 	U 	1 	2 	M 	M 	1 	0 	N 	M 	0 	0
