experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	wkim0440 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	E 	E 	1 	2 	N 	N 	1 	1 	N 	N 	1 	0
main	1 	wkim0440 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	T 	T 	1 	1 	G 	G 	1 	0 	T 	T 	1 	0
main	2 	wkim0440 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	K 	K 	1 	0 	U 	U 	1 	2 	J 	J 	1 	0
main	3 	wkim0440 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	Y 	Y 	1 	1 	A 	A 	1 	0 	K 	K 	1 	0
main	4 	wkim0440 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	Z 	Z 	1 	2 	F 	F 	1 	1 	E 	E 	1 	0
main	5 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	R 	R 	1 	2 	A 	A 	1 	1 	F 	F 	1 	0
main	6 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	Y 	K 	0 	0 	Y 	Y 	1 	2 	R 	F 	0 	0
main	7 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	T 	T 	1 	1 	T 	T 	1 	2 	T 	T 	1 	0
main	8 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	Z 	Z 	1 	1 	K 	K 	1 	0 	E 	E 	1 	0
main	9 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, -1) 	0 	Y 	Y 	1 	1 	N 	N 	1 	2 	K 	K 	1 	0
main	10 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	1 	K 	K 	1 	0 	M 	M 	1 	2 	R 	R 	1 	0
main	11 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	H 	Y 	0 	1 	A 	A 	1 	2 	K 	K 	1 	0
main	12 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	2 	G 	G 	1 	0 	U 	U 	1 	1 	K 	T 	0 	0
main	13 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.55 	False 	False 	True 	both 	(0, -1) 	0 	G 	T 	0 	2 	G 	U 	0 	1 	F 	T 	0 	0
main	14 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	1 	A 	A 	1 	2 	K 	Y 	0 	0 	S 	K 	0 	0
main	15 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.45 	False 	False 	True 	both 	(0, -1) 	2 	Z 	Z 	1 	1 	F 	F 	1 	0 	G 	G 	1 	0
main	16 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.45 	False 	False 	False 	both 	(0, -1) 	0 	A 	A 	1 	1 	K 	K 	1 	2 	Y 	Y 	1 	0
main	17 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	2 	R 	R 	1 	0 	G 	G 	1 	1 	R 	T 	0 	0
main	18 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, 1) 	1 	N 	N 	1 	2 	A 	A 	1 	0 	T 	T 	1 	0
main	19 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, 1) 	1 	H 	B 	0 	0 	Y 	N 	0 	2 	E 	T 	0 	0
main	20 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	0 	F 	F 	1 	1 	S 	S 	1 	2 	H 	H 	1 	0
main	21 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	2 	J 	J 	1 	1 	Z 	H 	0 	0 	H 	K 	0 	0
main	22 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	False 	both 	(0, -1) 	2 	C 	C 	1 	0 	F 	F 	1 	1 	S 	S 	1 	0
main	23 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.25 	False 	False 	True 	both 	(0, -1) 	1 	J 	J 	1 	0 	R 	F 	0 	2 	Z 	Z 	1 	0
main	24 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	1 	F 	F 	1 	0 	E 	F 	0 	2 	H 	H 	1 	0
main	25 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	2 	A 	A 	1 	0 	E 	E 	1 	1 	S 	A 	0 	0
main	26 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	True 	both 	(0, -1) 	0 	N 	B 	0 	1 	E 	E 	1 	2 	J 	J 	1 	0
main	27 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, -1) 	2 	K 	B 	0 	1 	R 	E 	0 	0 	H 	J 	0 	0
main	28 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	False 	both 	(0, -1) 	0 	G 	G 	1 	1 	M 	M 	1 	2 	J 	K 	0 	0
main	29 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	True 	both 	(0, 1) 	1 	M 	J 	0 	2 	R 	M 	0 	0 	F 	K 	0 	0
main	30 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, 1) 	2 	H 	H 	1 	1 	S 	S 	1 	0 	T 	F 	0 	0
main	31 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	2 	Y 	Y 	1 	0 	Z 	K 	0 	1 	C 	S 	0 	0
main	32 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	2 	Z 	Z 	1 	0 	Y 	X 	0 	1 	H 	K 	0 	0
main	33 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	2 	T 	K 	0 	0 	Z 	Z 	1 	1 	N 	N 	1 	0
main	34 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, 1) 	2 	Z 	Z 	1 	0 	G 	G 	1 	1 	T 	T 	1 	0
main	35 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	F 	F 	1 	0 	T 	T 	1 	2 	U 	U 	1 	0
main	36 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	0 	F 	F 	1 	1 	A 	A 	1 	2 	J 	T 	0 	0
main	37 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, -1) 	2 	E 	G 	0 	1 	N 	I 	0 	0 	Y 	E 	0 	0
main	38 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	1 	Y 	K 	0 	0 	E 	G 	0 	2 	G 	T 	0 	0
main	39 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, -1) 	0 	R 	R 	1 	1 	M 	M 	1 	2 	A 	A 	1 	0
main	40 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	0 	U 	U 	1 	1 	Z 	Z 	1 	2 	H 	H 	1 	0
main	41 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	1 	R 	H 	0 	2 	T 	R 	0 	0 	R 	R 	1 	0
main	42 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	0 	T 	R 	0 	1 	R 	T 	0 	2 	M 	M 	1 	0
main	43 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	0 	J 	J 	1 	2 	Y 	Y 	1 	1 	T 	Y 	0 	0
main	44 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, 1) 	1 	N 	N 	1 	2 	H 	H 	1 	0 	M 	M 	1 	0
main	45 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	0 	A 	A 	1 	2 	K 	M 	0 	1 	J 	J 	1 	0
main	46 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	1 	C 	C 	1 	2 	T 	T 	1 	0 	C 	C 	1 	0
main	47 	wkim0440 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	F 	T 	0 	0 	N 	N 	1 	2 	E 	G 	0 	0
main	48 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	1 	F 	T 	0 	0 	E 	E 	1 	2 	Y 	Y 	1 	0
main	49 	wkim0440 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	S 	E 	0 	1 	K 	J 	0 	2 	J 	G 	0 	0
