experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	norp3235 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	E 	E 	1 	1 	G 	G 	1 	2 	A 	A 	1 	0
main	1 	norp3235 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	E 	E 	1 	0 	C 	C 	1 	2 	Y 	Y 	1 	0
main	2 	norp3235 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	U 	U 	1 	1 	Z 	K 	0 	2 	K 	Z 	0 	0
main	3 	norp3235 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	C 	C 	1 	0 	N 	N 	1 	2 	R 	R 	1 	0
main	4 	norp3235 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	Y 	Y 	1 	0 	C 	C 	1 	1 	U 	U 	1 	0
main	5 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	S 	S 	1 	0 	M 	M 	1 	2 	G 	G 	1 	0
main	6 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	0 	K 	K 	1 	2 	Z 	Z 	1 	1 	E 	E 	1 	0
main	7 	norp3235 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, 1) 	2 	R 	Z 	0 	0 	H 	R 	0 	1 	S 	S 	1 	0
main	8 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	2 	G 	G 	1 	0 	G 	G 	1 	1 	N 	N 	1 	0
main	9 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	0 	U 	U 	1 	2 	A 	R 	0 	1 	R 	A 	0 	0
main	10 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	M 	M 	1 	1 	F 	F 	1 	0 	G 	R 	0 	0
main	11 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	T 	T 	1 	2 	N 	N 	1 	0 	K 	K 	1 	0
main	12 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	2 	C 	C 	1 	0 	R 	N 	0 	1 	N 	R 	0 	0
main	13 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	R 	S 	0 	0 	F 	F 	1 	2 	Y 	Y 	1 	0
main	14 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	F 	F 	1 	1 	F 	F 	1 	2 	Z 	D 	0 	0
main	15 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, -1) 	0 	Y 	Z 	0 	1 	F 	Y 	0 	2 	M 	M 	1 	0
main	16 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	1 	K 	K 	1 	2 	J 	J 	1 	0 	M 	M 	1 	0
main	17 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	0 	T 	T 	1 	2 	H 	H 	1 	1 	G 	Y 	0 	0
main	18 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	False 	both 	(0, 1) 	1 	Z 	Z 	1 	0 	M 	M 	1 	2 	A 	A 	1 	0
main	19 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, -1) 	2 	Z 	T 	0 	1 	T 	K 	0 	0 	K 	A 	0 	0
main	20 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, 1) 	1 	K 	K 	1 	0 	A 	A 	1 	2 	U 	U 	1 	0
main	21 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, -1) 	1 	U 	A 	0 	2 	J 	J 	1 	0 	N 	U 	0 	0
main	22 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	False 	both 	(0, 1) 	2 	A 	A 	1 	0 	A 	T 	0 	1 	A 	A 	1 	0
main	23 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	False 	both 	(0, -1) 	2 	K 	K 	1 	0 	C 	C 	1 	1 	F 	F 	1 	0
main	24 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, 1) 	1 	U 	M 	0 	2 	U 	U 	1 	0 	K 	K 	1 	0
main	25 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, 1) 	2 	M 	M 	1 	0 	A 	A 	1 	1 	R 	R 	1 	0
main	26 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, 1) 	1 	T 	F 	0 	0 	F 	T 	0 	2 	C 	R 	0 	0
main	27 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, -1) 	0 	S 	S 	1 	1 	S 	Z 	0 	2 	A 	A 	1 	0
main	28 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, -1) 	1 	A 	G 	0 	2 	G 	A 	0 	0 	M 	M 	1 	0
main	29 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	False 	both 	(0, 1) 	0 	F 	M 	0 	1 	K 	R 	0 	2 	F 	F 	1 	0
main	30 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	0 	E 	E 	1 	2 	H 	H 	1 	1 	H 	L 	0 	0
main	31 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	False 	both 	(0, -1) 	0 	F 	A 	0 	2 	H 	F 	0 	1 	E 	H 	0 	0
main	32 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	G 	G 	1 	2 	K 	H 	0 	0 	Z 	Z 	1 	0
main	33 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	M 	M 	1 	0 	G 	G 	1 	2 	R 	R 	1 	0
main	34 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, -1) 	0 	K 	K 	1 	2 	A 	A 	1 	1 	T 	T 	1 	0
main	35 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, -1) 	1 	F 	F 	1 	2 	E 	E 	1 	0 	E 	G 	0 	0
main	36 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	False 	both 	(0, 1) 	1 	R 	R 	1 	0 	G 	G 	1 	2 	N 	N 	1 	0
main	37 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	True 	both 	(0, 1) 	2 	T 	T 	1 	0 	F 	F 	1 	1 	C 	C 	1 	0
main	38 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, 1) 	2 	H 	H 	1 	0 	K 	G 	0 	1 	J 	J 	1 	0
main	39 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, -1) 	2 	N 	N 	1 	1 	F 	F 	1 	0 	Y 	Y 	1 	0
main	40 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, -1) 	2 	Z 	I 	0 	1 	J 	J 	1 	0 	N 	Z 	0 	0
main	41 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.55 	False 	False 	True 	both 	(0, -1) 	0 	G 	G 	1 	1 	J 	J 	1 	2 	S 	S 	1 	0
main	42 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.55 	False 	False 	True 	both 	(0, 1) 	2 	H 	H 	1 	1 	N 	N 	1 	0 	T 	T 	1 	0
main	43 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	False 	both 	(0, -1) 	1 	A 	C 	0 	2 	C 	G 	0 	0 	C 	A 	0 	0
main	44 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.55 	False 	False 	True 	both 	(0, 1) 	0 	R 	S 	0 	1 	U 	U 	1 	2 	C 	R 	0 	0
main	45 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, -1) 	1 	F 	M 	0 	0 	M 	F 	0 	2 	K 	R 	0 	0
main	46 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	False 	both 	(0, -1) 	1 	N 	N 	1 	2 	Z 	R 	0 	0 	S 	S 	1 	0
main	47 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	False 	both 	(0, 1) 	0 	H 	H 	1 	1 	J 	F 	0 	2 	F 	G 	0 	0
main	48 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	False 	both 	(0, -1) 	1 	G 	G 	1 	0 	G 	G 	1 	2 	E 	E 	1 	0
main	49 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	False 	both 	(0, 1) 	0 	E 	E 	1 	2 	E 	E 	1 	1 	U 	U 	1 	0
main	50 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	False 	both 	(0, 1) 	1 	Z 	Z 	1 	0 	M 	M 	1 	2 	F 	F 	1 	0
main	51 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	False 	both 	(0, -1) 	0 	S 	S 	1 	2 	T 	T 	1 	1 	A 	E 	0 	0
main	52 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, -1) 	2 	C 	E 	0 	1 	H 	H 	1 	0 	C 	C 	1 	0
main	53 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, -1) 	0 	G 	G 	1 	1 	T 	T 	1 	2 	T 	U 	0 	0
main	54 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.55 	False 	False 	True 	both 	(0, 1) 	2 	U 	U 	1 	1 	F 	J 	0 	0 	J 	F 	0 	0
main	55 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, -1) 	0 	U 	U 	1 	1 	N 	Z 	0 	2 	H 	F 	0 	0
main	56 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	True 	both 	(0, 1) 	1 	K 	F 	0 	2 	F 	K 	0 	0 	H 	U 	0 	0
main	57 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	True 	both 	(0, 1) 	2 	M 	M 	1 	0 	T 	T 	1 	1 	Y 	Y 	1 	0
main	58 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	True 	both 	(0, -1) 	0 	Y 	B 	0 	2 	S 	S 	1 	1 	J 	J 	1 	0
main	59 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	False 	both 	(0, 1) 	2 	E 	E 	1 	0 	M 	M 	1 	1 	J 	J 	1 	0
main	60 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.65 	False 	False 	False 	both 	(0, 1) 	1 	H 	R 	0 	0 	R 	H 	0 	2 	E 	S 	0 	0
main	61 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	False 	both 	(0, -1) 	2 	M 	M 	1 	0 	H 	H 	1 	1 	E 	E 	1 	0
main	62 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.7 	False 	False 	True 	both 	(0, 1) 	1 	C 	Y 	0 	0 	Y 	C 	0 	2 	U 	S 	0 	0
main	63 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.75 	False 	False 	False 	both 	(0, 1) 	1 	S 	F 	0 	0 	F 	S 	0 	2 	J 	J 	1 	0
main	64 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	1 	G 	G 	1 	0 	E 	E 	1 	2 	J 	J 	1 	0
main	65 	norp3235 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	2 	S 	S 	1 	0 	F 	F 	1 	1 	M 	E 	0 	0
