experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	rbar9370 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	G 	G 	1 	0 	A 	A 	1 	1 	Z 	Z 	1 	0
main	1 	rbar9370 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	R 	R 	1 	1 	U 	U 	1 	2 	K 	K 	1 	0
main	2 	rbar9370 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	A 	A 	1 	0 	Z 	Z 	1 	2 	C 	C 	1 	0
main	3 	rbar9370 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	Y 	Y 	1 	0 	E 	E 	1 	2 	A 	A 	1 	0
main	4 	rbar9370 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	U 	U 	1 	0 	J 	J 	1 	2 	Y 	Y 	1 	0
main	5 	rbar9370 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	G 	G 	1 	1 	S 	S 	1 	2 	J 	J 	1 	0
main	6 	rbar9370 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	2 	Z 	Z 	1 	0 	U 	U 	1 	1 	S 	S 	1 	0
main	7 	rbar9370 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, 1) 	0 	H 	H 	1 	1 	S 	Z 	0 	2 	Y 	K 	0 	0
main	8 	rbar9370 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	F 	U 	0 	1 	F 	F 	1 	0 	T 	T 	1 	0
main	9 	rbar9370 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	U 	U 	1 	0 	F 	J 	0 	2 	J 	T 	0 	0
main	10 	rbar9370 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	C 	C 	1 	0 	A 	A 	1 	2 	N 	N 	1 	0
