experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	zbur0319 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	C 	C 	1 	0 	C 	C 	1 	1 	R 	C 	0 	0
main	1 	zbur0319 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	T 	T 	1 	1 	T 	T 	1 	0 	Z 	Z 	1 	0
main	2 	zbur0319 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	S 	S 	1 	0 	Y 	Y 	1 	2 	E 	E 	1 	0
main	3 	zbur0319 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	H 	H 	1 	2 	Y 	Y 	1 	0 	Y 	Y 	1 	0
main	4 	zbur0319 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	A 	A 	1 	1 	C 	C 	1 	0 	Z 	Z 	1 	0
main	5 	zbur0319 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	N 	C 	0 	0 	F 	N 	0 	1 	G 	Z 	0 	0
main	6 	zbur0319 	 T1 	 False 	 0.0 	3.0 	0.5 	False 	False 	True 	both 	(0, -1) 	2 	F 	C 	0 	1 	C 	N 	0 	0 	N 	C 	0 	0
main	7 	zbur0319 	 T1 	 False 	 0.0 	4.0 	0.1 	False 	False 	True 	both 	(0, 1) 	0 	J 	J 	1 	1 	H 	H 	1 	2 	T 	U 	0 	0
main	8 	zbur0319 	 T1 	 False 	 0.0 	3.0 	0.5 	False 	False 	True 	both 	(0, 1) 	1 	R 	R 	1 	0 	Z 	Z 	1 	2 	C 	U 	0 	0
main	9 	zbur0319 	 T1 	 False 	 0.0 	3.0 	0.5 	False 	False 	True 	both 	(0, -1) 	0 	S 	S 	1 	1 	R 	R 	1 	2 	E 	E 	1 	0
