experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	twon8031 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	J 	J 	1 	2 	M 	M 	1 	0 	U 	U 	1 	0
main	1 	twon8031 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Y 	1 	2 	C 	C 	1 	1 	U 	U 	1 	0
main	2 	twon8031 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	H 	H 	1 	0 	F 	F 	1 	1 	R 	R 	1 	0
main	3 	twon8031 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	J 	J 	1 	1 	S 	S 	1 	0 	M 	M 	1 	0
main	4 	twon8031 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	R 	R 	1 	0 	M 	M 	1 	1 	E 	E 	1 	0
main	5 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	Z 	I 	0 	0 	S 	U 	0 	2 	U 	H 	0 	0
main	6 	twon8031 	 T1 	 False 	 0.0 	3.0 	0.5 	False 	False 	False 	both 	(0, -1) 	1 	N 	N 	1 	0 	N 	N 	1 	2 	U 	U 	1 	0
main	7 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	C 	C 	1 	1 	J 	J 	1 	0 	H 	U 	0 	0
main	8 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	Z 	Z 	1 	2 	H 	Z 	0 	0 	S 	S 	1 	0
main	9 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	H 	S 	0 	0 	H 	H 	1 	1 	G 	G 	1 	0
main	10 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	1 	J 	J 	1 	0 	A 	A 	1 	2 	H 	H 	1 	0
main	11 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	0 	K 	R 	0 	2 	R 	H 	0 	1 	H 	S 	0 	0
main	12 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	1 	Z 	Z 	1 	0 	N 	N 	1 	2 	R 	R 	1 	0
main	13 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	0 	T 	T 	1 	2 	Y 	Y 	1 	1 	E 	E 	1 	0
main	14 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	1 	K 	Y 	0 	0 	G 	G 	1 	2 	J 	J 	1 	0
main	15 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, -1) 	0 	N 	R 	0 	2 	R 	N 	0 	1 	U 	H 	0 	0
main	16 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	2 	G 	G 	1 	0 	M 	M 	1 	1 	T 	T 	1 	0
main	17 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, 1) 	1 	J 	J 	1 	0 	Z 	Z 	1 	2 	J 	J 	1 	0
main	18 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	1 	E 	E 	1 	2 	G 	Z 	0 	0 	M 	G 	0 	0
main	19 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, -1) 	0 	U 	U 	1 	2 	C 	C 	1 	1 	Z 	Z 	1 	0
main	20 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, -1) 	0 	K 	K 	1 	2 	Y 	Y 	1 	1 	G 	G 	1 	0
main	21 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	1 	Z 	Z 	1 	0 	J 	J 	1 	2 	C 	C 	1 	0
main	22 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	0 	E 	E 	1 	2 	J 	J 	1 	1 	A 	A 	1 	0
main	23 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	1 	U 	U 	1 	0 	E 	E 	1 	2 	J 	J 	1 	0
main	24 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	1 	R 	R 	1 	0 	S 	S 	1 	2 	G 	G 	1 	0
main	25 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, -1) 	2 	R 	R 	1 	1 	K 	K 	1 	0 	N 	N 	1 	0
main	26 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	1 	A 	A 	1 	2 	J 	K 	0 	0 	K 	J 	0 	0
main	27 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	0 	M 	E 	0 	1 	E 	M 	0 	2 	M 	A 	0 	0
main	28 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	2 	R 	R 	1 	1 	J 	J 	1 	0 	T 	T 	1 	0
main	29 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	2 	G 	G 	1 	1 	F 	F 	1 	0 	F 	F 	1 	0
main	30 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	1 	M 	N 	0 	2 	K 	K 	1 	0 	G 	G 	1 	0
main	31 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	0 	Y 	Y 	1 	1 	Z 	Z 	1 	2 	M 	M 	1 	0
main	32 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, 1) 	0 	K 	L 	0 	1 	M 	M 	1 	2 	A 	L 	0 	0
main	33 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	2 	R 	R 	1 	1 	T 	T 	1 	0
main	34 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	0 	A 	A 	1 	2 	J 	J 	1 	1 	E 	E 	1 	0
main	35 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, -1) 	2 	N 	N 	1 	0 	M 	M 	1 	1 	U 	R 	0 	0
main	36 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, 1) 	1 	R 	R 	1 	2 	S 	S 	1 	0 	E 	E 	1 	0
main	37 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, 1) 	2 	M 	M 	1 	1 	C 	C 	1 	0 	A 	A 	1 	0
main	38 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	1 	U 	U 	1 	2 	A 	A 	1 	0 	F 	F 	1 	0
main	39 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	True 	both 	(0, -1) 	0 	T 	T 	1 	1 	K 	K 	1 	2 	E 	E 	1 	0
main	40 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	False 	both 	(0, 1) 	1 	E 	E 	1 	2 	G 	G 	1 	0 	A 	A 	1 	0
main	41 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, 1) 	0 	N 	N 	1 	2 	G 	G 	1 	1 	Z 	Z 	1 	0
main	42 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, -1) 	0 	T 	T 	1 	2 	U 	U 	1 	1 	H 	A 	0 	0
main	43 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, 1) 	2 	F 	F 	1 	1 	J 	J 	1 	0 	Z 	Z 	1 	0
main	44 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, -1) 	0 	J 	J 	1 	1 	R 	F 	0 	2 	R 	R 	1 	0
main	45 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.4 	False 	False 	False 	both 	(0, -1) 	2 	F 	J 	0 	1 	R 	F 	0 	0 	Z 	Z 	1 	0
main	46 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	True 	both 	(0, -1) 	1 	R 	J 	0 	0 	Y 	Y 	1 	2 	K 	Z 	0 	0
main	47 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	0 	N 	N 	1 	1 	G 	G 	1 	2 	M 	Z 	0 	0
main	48 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, 1) 	0 	F 	U 	0 	1 	H 	F 	0 	2 	M 	Z 	0 	0
main	49 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	False 	both 	(0, 1) 	2 	K 	R 	0 	1 	N 	N 	1 	0 	A 	A 	1 	0
main	50 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	True 	both 	(0, -1) 	1 	S 	Z 	0 	0 	S 	S 	1 	2 	R 	R 	1 	0
main	51 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, 1) 	2 	R 	I 	0 	1 	Y 	Y 	1 	0 	R 	R 	1 	0
main	52 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	1 	A 	G 	0 	2 	H 	H 	1 	0 	E 	E 	1 	0
main	53 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.35 	False 	False 	False 	both 	(0, -1) 	1 	S 	S 	1 	0 	K 	S 	0 	2 	M 	E 	0 	0
main	54 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, -1) 	0 	R 	R 	1 	1 	N 	H 	0 	2 	N 	S 	0 	0
main	55 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	False 	both 	(0, 1) 	0 	J 	J 	1 	2 	E 	H 	0 	1 	R 	R 	1 	0
main	56 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	True 	both 	(0, -1) 	2 	T 	T 	1 	0 	C 	C 	1 	1 	R 	R 	1 	0
main	57 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, -1) 	1 	F 	F 	1 	2 	C 	F 	0 	0 	Y 	R 	0 	0
main	58 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.25 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Z 	0 	2 	C 	R 	0 	1 	U 	C 	0 	0
main	59 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	0 	T 	F 	0 	1 	Z 	Z 	1 	2 	K 	R 	0 	0
main	60 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	2 	K 	Z 	0 	1 	E 	E 	1 	0
main	61 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	1 	G 	G 	1 	0 	S 	Z 	0 	2 	H 	S 	0 	0
main	62 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	0 	Y 	Z 	0 	2 	C 	C 	1 	1 	F 	R 	0 	0
main	63 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	2 	Y 	Z 	0 	0 	S 	S 	1 	1 	T 	F 	0 	0
main	64 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	G 	G 	1 	1 	T 	T 	1 	2 	S 	S 	1 	0
main	65 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	N 	N 	1 	2 	T 	F 	0 	1 	R 	R 	1 	0
main	66 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	0 	E 	S 	0 	1 	Y 	Z 	0 	2 	K 	E 	0 	0
main	67 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	1 	H 	H 	1 	2 	E 	E 	1 	0 	K 	K 	1 	0
main	68 	twon8031 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	0 	J 	H 	0 	1 	Y 	Y 	1 	2 	R 	R 	1 	0
main	69 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	1 	K 	K 	1 	0 	M 	M 	1 	2 	H 	S 	0 	0
main	70 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	S 	S 	1 	2 	U 	U 	1 	0 	R 	R 	1 	0
main	71 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	2 	M 	M 	1 	0 	T 	T 	1 	1 	C 	Z 	0 	0
main	72 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	2 	F 	F 	1 	0 	C 	C 	1 	1 	T 	T 	1 	0
main	73 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, 1) 	2 	U 	Z 	0 	1 	J 	J 	1 	0 	Z 	C 	0 	0
main	74 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	R 	R 	1 	1 	U 	U 	1 	2 	M 	M 	1 	0
main	75 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	2 	S 	Z 	0 	1 	S 	S 	1 	0 	U 	U 	1 	0
main	76 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	1 	T 	S 	0 	2 	Z 	T 	0 	0 	U 	U 	1 	0
main	77 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	2 	Y 	Z 	0 	1 	Y 	U 	0 	0 	Z 	S 	0 	0
main	78 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	2 	Z 	Z 	1 	0 	C 	C 	1 	1 	R 	R 	1 	0
main	79 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	0 	C 	C 	1 	2 	J 	J 	1 	1 	Z 	Z 	1 	0
main	80 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	1 	J 	J 	1 	0 	M 	M 	1 	2 	J 	C 	0 	0
main	81 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	1 	E 	E 	1 	0 	C 	C 	1 	2 	T 	T 	1 	0
main	82 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, -1) 	1 	Z 	Z 	1 	0 	K 	K 	1 	2 	N 	T 	0 	0
main	83 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	1 	U 	T 	0 	2 	J 	C 	0 	0 	R 	R 	1 	0
main	84 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	0 	H 	H 	1 	1 	Y 	Y 	1 	2 	C 	C 	1 	0
main	85 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Z 	0 	2 	T 	S 	0 	1 	Z 	T 	0 	0
main	86 	twon8031 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	1 	T 	P 	0 	0 	Y 	Y 	1 	2 	E 	E 	1 	0
