experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	jgil4257 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	F 	F 	1 	1 	G 	G 	1 	2 	T 	F 	0 	0
main	1 	jgil4257 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	F 	F 	1 	1 	J 	J 	1 	2 	J 	J 	1 	0
main	2 	jgil4257 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	H 	H 	1 	1 	F 	F 	1 	0 	U 	U 	1 	0
main	3 	jgil4257 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	M 	M 	1 	2 	M 	M 	1 	0 	E 	E 	1 	0
main	4 	jgil4257 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	Y 	Y 	1 	0 	T 	T 	1 	2 	T 	T 	1 	0
main	5 	jgil4257 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	G 	G 	1 	0 	M 	M 	1 	2 	J 	J 	1 	0
main	6 	jgil4257 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	0 	N 	N 	1 	2 	U 	U 	1 	1 	F 	R 	0 	0
main	7 	jgil4257 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, -1) 	1 	H 	S 	0 	2 	E 	E 	1 	0 	Z 	Z 	1 	0
main	8 	jgil4257 	 T1 	 False 	 0.0 	1.0 	-0.55 	False 	False 	True 	both 	(0, -1) 	1 	S 	H 	0 	0 	Y 	M 	0 	2 	T 	T 	1 	0
main	9 	jgil4257 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, 1) 	0 	U 	S 	0 	2 	U 	U 	1 	1 	Y 	Y 	1 	0
main	10 	jgil4257 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	2 	M 	M 	1 	1 	R 	R 	1 	0 	T 	U 	0 	0
main	11 	jgil4257 	 T1 	 False 	 0.0 	1.0 	-0.45 	False 	False 	True 	both 	(0, -1) 	2 	U 	S 	0 	0 	N 	R 	0 	1 	K 	U 	0 	0
main	12 	jgil4257 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, -1) 	2 	N 	M 	0 	1 	E 	E 	1 	0 	G 	G 	1 	0
main	13 	jgil4257 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	0 	U 	A 	0 	2 	H 	H 	1 	1 	A 	H 	0 	0
