experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	cden3539 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	Z 	Z 	1 	2 	E 	E 	1 	1 	J 	J 	1 	0
main	1 	cden3539 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	R 	R 	1 	1 	R 	G 	0 	2 	G 	R 	0 	0
main	2 	cden3539 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	T 	T 	1 	2 	G 	G 	1 	0 	Y 	Y 	1 	0
main	3 	cden3539 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	Y 	Y 	1 	0 	A 	A 	1 	2 	R 	R 	1 	0
main	4 	cden3539 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	Y 	Y 	1 	1 	A 	Z 	0 	2 	Z 	A 	0 	0
main	5 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	R 	A 	0 	0 	Y 	Z 	0 	1 	A 	Y 	0 	0
main	6 	cden3539 	 T1 	 False 	 0.0 	3.0 	0.5 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Y 	1 	1 	U 	U 	1 	2 	F 	F 	1 	0
main	7 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	T 	T 	1 	1 	S 	S 	1 	0 	S 	S 	1 	0
main	8 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	T 	S 	0 	0 	R 	T 	0 	2 	F 	T 	0 	0
main	9 	cden3539 	 T1 	 False 	 0.0 	3.0 	0.4 	False 	False 	False 	both 	(0, 1) 	0 	U 	U 	1 	2 	U 	U 	1 	1 	N 	N 	1 	0
main	10 	cden3539 	 T1 	 False 	 0.0 	3.0 	0.4 	False 	False 	False 	both 	(0, 1) 	0 	C 	C 	1 	2 	H 	H 	1 	1 	A 	A 	1 	0
main	11 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	R 	R 	1 	0 	H 	H 	1 	2 	N 	S 	0 	0
main	12 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	E 	E 	1 	0 	N 	N 	1 	2 	G 	G 	1 	0
main	13 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	1 	H 	S 	0 	0 	T 	H 	0 	2 	T 	H 	0 	0
main	14 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	1 	N 	N 	1 	2 	S 	S 	1 	0 	Z 	Z 	1 	0
main	15 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	False 	both 	(0, 1) 	0 	J 	J 	1 	2 	S 	R 	0 	1 	R 	S 	0 	0
main	16 	cden3539 	 T1 	 False 	 0.0 	3.0 	0.2 	False 	False 	True 	both 	(0, 1) 	1 	N 	N 	1 	0 	G 	G 	1 	2 	J 	J 	1 	0
main	17 	cden3539 	 T1 	 False 	 0.0 	3.0 	0.2 	False 	False 	True 	both 	(0, 1) 	0 	F 	F 	1 	1 	C 	C 	1 	2 	J 	J 	1 	0
main	18 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	Y 	F 	0 	2 	F 	F 	1 	0 	E 	E 	1 	0
main	19 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	Z 	Z 	1 	2 	S 	S 	1 	1 	Y 	Y 	1 	0
main	20 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, -1) 	1 	Y 	D 	0 	2 	T 	H 	0 	0 	J 	S 	0 	0
main	21 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	T 	T 	1 	1 	S 	S 	1 	2 	N 	N 	1 	0
main	22 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	T 	T 	1 	2 	K 	K 	1 	0 	U 	U 	1 	0
main	23 	cden3539 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, -1) 	0 	T 	T 	1 	2 	S 	S 	1 	1 	E 	E 	1 	0
