experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	jbui4455 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	Y 	G 	0 	1 	G 	G 	1 	2 	C 	C 	1 	0
main	1 	jbui4455 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	A 	A 	1 	0 	J 	J 	1 	2 	S 	S 	1 	0
main	2 	jbui4455 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	N 	N 	1 	1 	H 	H 	1 	0 	Y 	Y 	1 	0
main	3 	jbui4455 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	J 	J 	1 	1 	H 	H 	1 	2 	H 	H 	1 	0
main	4 	jbui4455 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	U 	U 	1 	2 	A 	M 	0 	1 	M 	A 	0 	0
main	5 	jbui4455 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	M 	M 	1 	0 	N 	N 	1 	2 	F 	F 	1 	0
main	6 	jbui4455 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	1 	Y 	Y 	1 	0 	E 	E 	1 	2 	J 	F 	0 	0
main	7 	jbui4455 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, -1) 	1 	Y 	G 	0 	0 	Z 	H 	0 	2 	S 	F 	0 	0
main	8 	jbui4455 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	S 	S 	1 	2 	Z 	Z 	1 	0 	Y 	Y 	1 	0
main	9 	jbui4455 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	F 	F 	1 	2 	U 	U 	1 	1 	A 	A 	1 	0
main	10 	jbui4455 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	1 	R 	H 	0 	2 	F 	F 	1 	0
main	11 	jbui4455 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, -1) 	2 	H 	G 	0 	1 	N 	J 	0 	0 	Y 	H 	0 	0
main	12 	jbui4455 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	2 	T 	F 	0 	1 	E 	G 	0 	0 	R 	H 	0 	0
main	13 	jbui4455 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, -1) 	2 	N 	H 	0 	1 	M 	B 	0 	0 	A 	N 	0 	0
main	14 	jbui4455 	 T1 	 False 	 0.0 	3.0 	0.3 	False 	False 	False 	both 	(0, 1) 	1 	K 	K 	1 	2 	A 	A 	1 	0 	G 	G 	1 	0
main	15 	jbui4455 	 T1 	 False 	 0.0 	3.0 	0.3 	False 	False 	False 	both 	(0, -1) 	2 	E 	J 	0 	1 	U 	G 	0 	0 	H 	H 	1 	0
main	16 	jbui4455 	 T1 	 False 	 0.0 	3.0 	0.8 	False 	False 	False 	both 	(0, 1) 	1 	A 	A 	1 	2 	R 	R 	1 	0 	U 	U 	1 	0
