experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	rsor4046 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	T 	T 	1 	2 	A 	A 	1 	1 	T 	T 	1 	0
main	1 	rsor4046 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	U 	U 	1 	1 	N 	N 	1 	0 	Z 	Z 	1 	0
main	2 	rsor4046 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	M 	M 	1 	2 	N 	N 	1 	0 	F 	F 	1 	0
main	3 	rsor4046 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Y 	1 	2 	U 	U 	1 	1 	C 	C 	1 	0
main	4 	rsor4046 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	Y 	Y 	1 	1 	A 	A 	1 	0 	H 	H 	1 	0
main	5 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	U 	U 	1 	1 	R 	R 	1 	0 	H 	Z 	0 	0
main	6 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	1 	A 	A 	1 	2 	C 	C 	1 	0 	M 	Z 	0 	0
main	7 	rsor4046 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	1 	U 	A 	0 	2 	G 	C 	0 	0 	M 	Z 	0 	0
main	8 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	K 	Z 	0 	2 	E 	C 	0 	0 	S 	S 	1 	0
main	9 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	2 	K 	K 	1 	1 	T 	R 	0 	0
main	10 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	T 	T 	1 	0 	A 	A 	1 	2 	F 	F 	1 	0
main	11 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	1 	S 	S 	1 	2 	C 	C 	1 	0 	J 	J 	1 	0
main	12 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	2 	N 	N 	1 	0 	A 	R 	0 	1 	S 	J 	0 	0
main	13 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	G 	G 	1 	2 	H 	H 	1 	0 	E 	E 	1 	0
main	14 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	C 	C 	1 	1 	Z 	R 	0 	0 	T 	C 	0 	0
main	15 	rsor4046 	 T1 	 False 	 0.0 	3.0 	0.4 	False 	False 	False 	both 	(0, 1) 	1 	U 	U 	1 	0 	C 	C 	1 	2 	J 	J 	1 	0
main	16 	rsor4046 	 T1 	 False 	 0.0 	3.0 	0.4 	False 	False 	True 	both 	(0, 1) 	2 	M 	M 	1 	1 	E 	E 	1 	0 	J 	J 	1 	0
main	17 	rsor4046 	 T1 	 False 	 0.0 	2.0 	1.0 	False 	False 	True 	both 	(0, -1) 	2 	E 	E 	1 	0 	R 	R 	1 	1 	Y 	J 	0 	0
main	18 	rsor4046 	 T1 	 False 	 0.0 	2.0 	1.0 	False 	False 	False 	both 	(0, -1) 	0 	H 	H 	1 	1 	Y 	Y 	1 	2 	G 	G 	1 	0
main	19 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Y 	1 	2 	U 	U 	1 	1 	Z 	Z 	1 	0
main	20 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, 1) 	2 	U 	U 	1 	0 	R 	R 	1 	1 	U 	U 	1 	0
main	21 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	0 	H 	H 	1 	2 	J 	J 	1 	1 	H 	E 	0 	0
main	22 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, -1) 	0 	U 	U 	1 	1 	T 	T 	1 	2 	E 	E 	1 	0
main	23 	rsor4046 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, -1) 	0 	H 	E 	0 	1 	C 	E 	0 	2 	Y 	E 	0 	0
main	24 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	2 	C 	C 	1 	1 	Y 	Y 	1 	0 	Y 	E 	0 	0
main	25 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, -1) 	1 	C 	R 	0 	2 	N 	Z 	0 	0 	R 	N 	0 	0
main	26 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, -1) 	0 	C 	C 	1 	2 	E 	E 	1 	1 	J 	J 	1 	0
main	27 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, 1) 	2 	A 	A 	1 	1 	U 	U 	1 	0 	H 	T 	0 	0
main	28 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, 1) 	0 	J 	E 	0 	1 	Z 	E 	0 	2 	N 	E 	0 	0
main	29 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	2 	H 	R 	0 	0 	S 	Z 	0 	1 	Z 	E 	0 	0
main	30 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	1 	U 	E 	0 	2 	Z 	E 	0 	0 	Z 	Z 	1 	0
main	31 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, -1) 	1 	R 	E 	0 	2 	R 	E 	0 	0 	Z 	E 	0 	0
main	32 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, 1) 	0 	M 	M 	1 	2 	Y 	K 	0 	1 	K 	E 	0 	0
main	33 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, -1) 	0 	F 	F 	1 	2 	A 	A 	1 	1 	A 	A 	1 	0
main	34 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, -1) 	1 	F 	F 	1 	0 	A 	A 	1 	2 	C 	C 	1 	0
main	35 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	False 	both 	(0, 1) 	0 	J 	I 	0 	1 	Y 	J 	0 	2 	N 	N 	1 	0
main	36 	rsor4046 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, 1) 	2 	H 	H 	1 	0 	U 	U 	1 	1 	C 	C 	1 	0
