experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	rhei4747 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	R 	R 	1 	2 	M 	M 	1 	0 	A 	S 	0 	0
main	1 	rhei4747 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	C 	C 	1 	2 	T 	T 	1 	1 	J 	J 	1 	0
main	2 	rhei4747 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	Y 	Y 	1 	1 	R 	R 	1 	0 	N 	N 	1 	0
main	3 	rhei4747 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	T 	T 	1 	2 	Z 	Z 	1 	0 	J 	J 	1 	0
main	4 	rhei4747 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, 1) 	2 	K 	K 	1 	0 	E 	E 	1 	1 	A 	A 	1 	0
main	5 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	F 	F 	1 	2 	K 	K 	1 	1 	U 	U 	1 	0
main	6 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	2 	F 	F 	1 	1 	Y 	K 	0 	0 	R 	R 	1 	0
main	7 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, 1) 	1 	S 	F 	0 	2 	F 	Z 	0 	0 	H 	R 	0 	0
main	8 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	2 	Z 	Z 	1 	1 	T 	T 	1 	0 	E 	E 	1 	0
main	9 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	1 	A 	A 	1 	2 	J 	J 	1 	0 	R 	R 	1 	0
main	10 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, -1) 	2 	N 	N 	1 	1 	Z 	Z 	1 	0 	J 	R 	0 	0
main	11 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	2 	K 	K 	1 	0 	H 	N 	0 	1 	Y 	L 	0 	0
main	12 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	M 	M 	1 	1 	Z 	Z 	1 	2 	Z 	N 	0 	0
main	13 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	T 	T 	1 	2 	K 	Z 	0 	1 	Y 	K 	0 	0
main	14 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	0 	M 	M 	1 	2 	C 	C 	1 	1 	H 	H 	1 	0
main	15 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.8 	False 	False 	True 	both 	(0, 1) 	2 	K 	K 	1 	1 	C 	C 	1 	0 	C 	E 	0 	0
main	16 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, -1) 	2 	E 	E 	1 	1 	T 	T 	1 	0 	H 	H 	1 	0
main	17 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	2 	Y 	Y 	1 	0 	N 	N 	1 	1 	M 	M 	1 	0
main	18 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	Y 	Y 	1 	2 	Z 	Z 	1 	0 	F 	F 	1 	0
main	19 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	1 	C 	S 	0 	2 	S 	C 	0 	0 	F 	F 	1 	0
main	20 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	1 	G 	F 	0 	2 	G 	S 	0 	0 	E 	D 	0 	0
main	21 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	True 	both 	(0, -1) 	1 	Y 	Y 	1 	0 	G 	G 	1 	2 	C 	C 	1 	0
main	22 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.6 	False 	False 	False 	both 	(0, 1) 	0 	M 	M 	1 	1 	T 	T 	1 	2 	A 	A 	1 	0
main	23 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	2 	N 	M 	0 	1 	N 	N 	1 	0 	U 	Y 	0 	0
main	24 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Y 	1 	1 	Z 	S 	0 	2 	S 	S 	1 	0
main	25 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	2 	Z 	Z 	1 	1 	U 	U 	1 	0 	E 	E 	1 	0
main	26 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	N 	N 	1 	1 	U 	U 	1 	2 	M 	M 	1 	0
main	27 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	E 	E 	1 	2 	A 	A 	1 	0 	U 	U 	1 	0
main	28 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, -1) 	2 	T 	T 	1 	0 	H 	H 	1 	1 	Z 	Z 	1 	0
main	29 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	0 	Y 	Y 	1 	1 	G 	G 	1 	2 	R 	R 	1 	0
main	30 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	0 	N 	N 	1 	2 	H 	Z 	0 	1 	Z 	H 	0 	0
main	31 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	0 	T 	T 	1 	1 	M 	M 	1 	2 	C 	C 	1 	0
main	32 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	2 	C 	C 	1 	0 	F 	F 	1 	1 	N 	M 	0 	0
main	33 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, -1) 	2 	N 	R 	0 	0 	R 	M 	0 	1 	Y 	N 	0 	0
main	34 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	False 	both 	(0, -1) 	2 	G 	G 	1 	0 	U 	H 	0 	1 	Y 	L 	0 	0
main	35 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	1 	A 	A 	1 	0 	U 	U 	1 	2 	F 	F 	1 	0
main	36 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	0 	G 	G 	1 	1 	R 	R 	1 	2 	T 	K 	0 	0
main	37 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	False 	both 	(0, -1) 	1 	G 	G 	1 	2 	T 	T 	1 	0 	J 	L 	0 	0
main	38 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	True 	both 	(0, -1) 	1 	E 	D 	0 	0 	A 	K 	0 	2 	U 	J 	0 	0
main	39 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	2 	N 	N 	1 	1 	K 	K 	1 	0 	C 	C 	1 	0
main	40 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	2 	R 	R 	1 	1 	N 	N 	1 	0 	R 	S 	0 	0
main	41 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	False 	both 	(0, -1) 	0 	T 	T 	1 	2 	Z 	F 	0 	1 	F 	Z 	0 	0
main	42 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	2 	C 	C 	1 	1 	F 	F 	1 	0 	G 	G 	1 	0
main	43 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	1 	S 	S 	1 	2 	R 	R 	1 	0 	R 	R 	1 	0
main	44 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	True 	both 	(0, -1) 	0 	N 	N 	1 	1 	G 	G 	1 	2 	E 	E 	1 	0
main	45 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.15 	False 	False 	True 	both 	(0, -1) 	2 	J 	J 	1 	1 	F 	F 	1 	0 	R 	R 	1 	0
main	46 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, 1) 	2 	A 	A 	1 	0 	U 	U 	1 	1 	S 	S 	1 	0
main	47 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	1 	Z 	Z 	1 	2 	H 	H 	1 	0 	U 	U 	1 	0
main	48 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	False 	both 	(0, -1) 	2 	U 	U 	1 	0 	A 	A 	1 	1 	Y 	Y 	1 	0
main	49 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.05 	False 	False 	True 	both 	(0, 1) 	2 	H 	H 	1 	0 	T 	T 	1 	1 	A 	A 	1 	0
main	50 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	2 	M 	M 	1 	0 	A 	A 	1 	1 	R 	R 	1 	0
main	51 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	0 	S 	S 	1 	1 	J 	J 	1 	2 	S 	R 	0 	0
main	52 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	2 	U 	O 	0 	1 	T 	S 	0 	0 	U 	J 	0 	0
main	53 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	J 	J 	1 	0 	Z 	S 	0 	1 	K 	K 	1 	0
main	54 	rhei4747 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	0 	Z 	Z 	1 	2 	U 	U 	1 	1 	E 	E 	1 	0
main	55 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	0 	J 	J 	1 	1 	E 	E 	1 	2 	N 	N 	1 	0
main	56 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	0 	K 	K 	1 	1 	A 	A 	1 	2 	H 	H 	1 	0
main	57 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	0 	Y 	Z 	0 	2 	H 	H 	1 	1 	G 	G 	1 	0
main	58 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	1 	S 	S 	1 	0 	Z 	Z 	1 	2 	M 	M 	1 	0
main	59 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, 1) 	0 	R 	R 	1 	2 	T 	H 	0 	1 	H 	M 	0 	0
main	60 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	1 	U 	Z 	0 	2 	S 	H 	0 	0 	G 	G 	1 	0
main	61 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	E 	A 	0 	0 	C 	C 	1 	2 	Z 	Z 	1 	0
main	62 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	2 	C 	C 	1 	0 	M 	A 	0 	1 	M 	M 	1 	0
main	63 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	U 	U 	1 	1 	A 	A 	1 	2 	R 	R 	1 	0
main	64 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	2 	U 	L 	0 	1 	U 	U 	1 	0 	F 	F 	1 	0
main	65 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	0 	E 	E 	1 	1 	Y 	Y 	1 	2 	Y 	Z 	0 	0
main	66 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, 1) 	0 	H 	B 	0 	2 	H 	U 	0 	1 	U 	H 	0 	0
main	67 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	0 	T 	T 	1 	2 	E 	E 	1 	1 	J 	S 	0 	0
main	68 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	2 	A 	A 	1 	1 	Y 	S 	0 	0 	U 	U 	1 	0
main	69 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, -1) 	2 	H 	H 	1 	0 	M 	M 	1 	1 	Y 	U 	0 	0
main	70 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	1 	G 	H 	0 	2 	R 	R 	1 	0 	Z 	S 	0 	0
main	71 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	2 	G 	G 	1 	0 	C 	C 	1 	1 	Z 	Z 	1 	0
main	72 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	2 	Z 	S 	0 	1 	Y 	Y 	1 	0 	R 	R 	1 	0
main	73 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	True 	both 	(0, 1) 	2 	G 	G 	1 	0 	A 	A 	1 	1 	U 	U 	1 	0
main	74 	rhei4747 	 T1 	 False 	 0.0 	1.0 	-0.15 	False 	False 	False 	both 	(0, -1) 	0 	T 	L 	0 	2 	K 	K 	1 	1 	N 	O 	0 	0
