experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	ntho7246 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	E 	K 	0 	1 	T 	Y 	0 	2 	U 	T 	0 	0
main	1 	ntho7246 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	T 	T 	1 	2 	J 	J 	1 	1 	U 	U 	1 	0
main	2 	ntho7246 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	1 	M 	M 	1 	2 	R 	R 	1 	0 	H 	H 	1 	0
main	3 	ntho7246 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	M 	M 	1 	2 	J 	J 	1 	0 	Y 	Y 	1 	0
main	4 	ntho7246 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, 1) 	1 	A 	A 	1 	0 	K 	K 	1 	2 	H 	H 	1 	0
main	5 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	1 	T 	G 	0 	0 	K 	G 	0 	2 	F 	G 	0 	0
main	6 	ntho7246 	 T1 	 False 	 0.0 	3.0 	0.5 	False 	False 	True 	both 	(0, -1) 	1 	U 	U 	1 	0 	C 	C 	1 	2 	Y 	Y 	1 	0
main	7 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	R 	R 	1 	2 	N 	N 	1 	1 	U 	U 	1 	0
main	8 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	E 	E 	1 	1 	J 	J 	1 	0 	K 	K 	1 	0
main	9 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	2 	A 	A 	1 	1 	M 	M 	1 	0 	U 	U 	1 	0
main	10 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	2 	T 	T 	1 	1 	K 	K 	1 	0 	M 	M 	1 	0
main	11 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	False 	both 	(0, -1) 	1 	G 	K 	0 	2 	M 	M 	1 	0 	A 	U 	0 	0
main	12 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, -1) 	0 	R 	R 	1 	2 	J 	J 	1 	1 	A 	A 	1 	0
main	13 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, -1) 	0 	Z 	Z 	1 	1 	R 	R 	1 	2 	U 	U 	1 	0
main	14 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	1 	F 	K 	0 	2 	J 	J 	1 	0 	G 	T 	0 	0
main	15 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	1 	C 	C 	1 	0 	J 	J 	1 	2 	R 	R 	1 	0
main	16 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, 1) 	2 	S 	S 	1 	0 	F 	F 	1 	1 	Z 	Z 	1 	0
main	17 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, 1) 	0 	R 	G 	0 	2 	F 	G 	0 	1 	H 	G 	0 	0
main	18 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, 1) 	1 	N 	N 	1 	2 	R 	R 	1 	0 	R 	R 	1 	0
main	19 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, -1) 	2 	E 	E 	1 	1 	M 	M 	1 	0 	C 	C 	1 	0
main	20 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	F 	F 	1 	0 	M 	M 	1 	2 	N 	C 	0 	0
main	21 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	2 	C 	C 	1 	0 	U 	U 	1 	1 	F 	E 	0 	0
main	22 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	0 	Y 	V 	0 	1 	M 	M 	1 	2 	U 	Y 	0 	0
main	23 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	1 	U 	U 	1 	0 	J 	J 	1 	2 	C 	C 	1 	0
main	24 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, 1) 	0 	K 	K 	1 	1 	Z 	U 	0 	2 	N 	Z 	0 	0
main	25 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	False 	both 	(0, -1) 	1 	M 	M 	1 	0 	A 	A 	1 	2 	R 	R 	1 	0
main	26 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.1 	False 	False 	True 	both 	(0, 1) 	2 	A 	A 	1 	1 	G 	G 	1 	0 	N 	N 	1 	0
main	27 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	K 	A 	0 	0 	H 	H 	1 	2 	Z 	Z 	1 	0
main	28 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	2 	S 	S 	1 	1 	K 	K 	1 	0 	R 	Z 	0 	0
main	29 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	2 	Z 	Z 	1 	0 	R 	H 	0 	1 	H 	R 	0 	0
main	30 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, 1) 	0 	T 	T 	1 	1 	C 	C 	1 	2 	M 	M 	1 	0
main	31 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	0 	R 	R 	1 	1 	A 	A 	1 	2 	M 	M 	1 	0
main	32 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	2 	H 	G 	0 	1 	M 	G 	0 	0 	R 	G 	0 	0
main	33 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	False 	both 	(0, -1) 	1 	C 	C 	1 	2 	E 	A 	0 	0 	U 	U 	1 	0
main	34 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	2 	Z 	Z 	1 	0 	M 	M 	1 	1 	F 	F 	1 	0
main	35 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	0 	K 	K 	1 	2 	M 	M 	1 	1 	A 	A 	1 	0
main	36 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	1 	F 	F 	1 	2 	J 	J 	1 	0 	N 	G 	0 	0
main	37 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, -1) 	2 	J 	J 	1 	1 	Y 	Y 	1 	0 	Z 	R 	0 	0
main	38 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, 1) 	2 	R 	G 	0 	1 	T 	G 	0 	0 	N 	G 	0 	0
main	39 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, 1) 	0 	Z 	Z 	1 	2 	C 	C 	1 	1 	K 	K 	1 	0
main	40 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, 1) 	1 	G 	G 	1 	2 	K 	K 	1 	0 	G 	H 	0 	0
main	41 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	True 	both 	(0, 1) 	0 	J 	J 	1 	1 	Z 	Z 	1 	2 	F 	F 	1 	0
main	42 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	2 	H 	G 	0 	1 	T 	G 	0 	0 	J 	G 	0 	0
main	43 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	False 	both 	(0, -1) 	2 	M 	M 	1 	1 	R 	R 	1 	0 	M 	N 	0 	0
main	44 	ntho7246 	 T1 	 False 	 0.0 	1.0 	-0.05 	False 	False 	True 	both 	(0, -1) 	2 	R 	G 	0 	1 	Z 	G 	0 	0 	J 	J 	1 	0
main	45 	ntho7246 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	1 	J 	J 	1 	0 	K 	K 	1 	2 	K 	L 	0 	0
