experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	cgoo6028 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	T 	A 	0 	1 	R 	O 	0 	0 	K 	K 	1 	0
main	1 	cgoo6028 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	Z 	Z 	1 	1 	C 	C 	1 	2 	C 	C 	1 	0
main	2 	cgoo6028 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	H 	H 	1 	2 	T 	T 	1 	1 	E 	E 	1 	0
main	3 	cgoo6028 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	T 	T 	1 	2 	A 	A 	1 	1 	U 	U 	1 	0
main	4 	cgoo6028 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, -1) 	0 	R 	R 	1 	1 	F 	F 	1 	2 	T 	T 	1 	0
main	5 	cgoo6028 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	E 	E 	1 	0 	Y 	Y 	1 	1 	Y 	Y 	1 	0
main	6 	cgoo6028 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	2 	S 	F 	0 	1 	T 	T 	1 	0 	C 	C 	1 	0
main	7 	cgoo6028 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, -1) 	1 	M 	R 	0 	2 	J 	O 	0 	0 	U 	T 	0 	0
main	8 	cgoo6028 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	2 	C 	C 	1 	1 	S 	D 	0 	0 	T 	T 	1 	0
main	9 	cgoo6028 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	0 	G 	G 	1 	2 	T 	T 	1 	1 	J 	R 	0 	0
main	10 	cgoo6028 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	False 	both 	(0, 1) 	0 	R 	P 	0 	2 	N 	N 	1 	1 	N 	G 	0 	0
main	11 	cgoo6028 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, 1) 	0 	R 	R 	1 	2 	H 	H 	1 	1 	A 	A 	1 	0
main	12 	cgoo6028 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	A 	F 	0 	2 	K 	A 	0 	0 	F 	X 	0 	0
