experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	bleo2682 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	F 	F 	1 	1 	F 	F 	1 	2 	T 	T 	1 	0
main	1 	bleo2682 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	M 	M 	1 	2 	H 	H 	1 	1 	M 	N 	0 	0
main	2 	bleo2682 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	J 	J 	1 	1 	H 	H 	1 	0 	H 	H 	1 	0
main	3 	bleo2682 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	H 	H 	1 	0 	N 	N 	1 	1 	U 	U 	1 	0
main	4 	bleo2682 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	H 	H 	1 	2 	K 	K 	1 	0 	S 	S 	1 	0
main	5 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	False 	both 	(0, -1) 	2 	G 	G 	1 	1 	R 	R 	1 	0 	M 	M 	1 	0
main	6 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	0 	Y 	H 	0 	2 	U 	R 	0 	1 	H 	M 	0 	0
main	7 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	U 	U 	1 	0 	Y 	Y 	1 	1 	H 	M 	0 	0
main	8 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, -1) 	0 	A 	A 	1 	1 	C 	C 	1 	2 	G 	G 	1 	0
main	9 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	True 	both 	(0, 1) 	0 	H 	H 	1 	2 	T 	T 	1 	1 	E 	E 	1 	0
main	10 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	0 	F 	F 	1 	1 	K 	K 	1 	2 	N 	N 	1 	0
main	11 	bleo2682 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	2 	C 	T 	0 	0 	F 	W 	0 	1 	S 	H 	0 	0
main	12 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, -1) 	0 	A 	A 	1 	2 	J 	J 	1 	1 	K 	K 	1 	0
main	13 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.4 	False 	False 	False 	both 	(0, 1) 	2 	E 	E 	1 	0 	N 	N 	1 	1 	E 	E 	1 	0
main	14 	bleo2682 	 T1 	 False 	 0.0 	2.0 	0.0 	False 	False 	True 	both 	(0, -1) 	2 	G 	G 	1 	1 	A 	A 	1 	0 	N 	N 	1 	0
