experimentPhase	trialnum	subject	task	oneTarget	noisePercent	ISIframes	ltrColorThis	leftStreamFlip	rightStreamFlip	rightResponseFirst	probe	trialInstructionPos	responseOrder0	answer0	response0	correct0	responseOrder1	answer1	response1	correct1	responseOrder2	answer2	response2	correct2	timingBlips
main	0 	lhur6520 	 T1 	 False 	 0.0 	26 	0.9 	False 	False 	True 	both 	(0, -1) 	2 	S 	S 	1 	0 	J 	J 	1 	1 	J 	S 	0 	0
main	1 	lhur6520 	 T1 	 False 	 0.0 	20 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	J 	J 	1 	0 	S 	S 	1 	2 	K 	K 	1 	0
main	2 	lhur6520 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, 1) 	0 	M 	M 	1 	2 	K 	K 	1 	1 	G 	G 	1 	0
main	3 	lhur6520 	 T1 	 False 	 0.0 	16 	0.9 	False 	False 	False 	both 	(0, -1) 	1 	F 	F 	1 	0 	T 	T 	1 	2 	Z 	Z 	1 	0
main	4 	lhur6520 	 T1 	 False 	 0.0 	12 	0.9 	False 	False 	True 	both 	(0, 1) 	2 	K 	K 	1 	0 	Z 	Z 	1 	1 	C 	C 	1 	0
main	5 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.9 	False 	False 	True 	both 	(0, 1) 	0 	Z 	Z 	1 	2 	G 	G 	1 	1 	Z 	Z 	1 	0
main	6 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	0 	C 	C 	1 	2 	H 	H 	1 	1 	U 	U 	1 	0
main	7 	lhur6520 	 T1 	 False 	 0.0 	1.0 	-0.3 	False 	False 	True 	both 	(0, 1) 	2 	Y 	S 	0 	1 	N 	C 	0 	0 	U 	R 	0 	0
main	8 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, 1) 	0 	N 	N 	1 	1 	E 	E 	1 	2 	F 	F 	1 	0
main	9 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	1 	A 	A 	1 	2 	R 	R 	1 	0 	H 	H 	1 	0
main	10 	lhur6520 	 T1 	 False 	 0.0 	1.0 	-0.2 	False 	False 	True 	both 	(0, -1) 	2 	A 	T 	0 	1 	N 	O 	0 	0 	R 	L 	0 	0
main	11 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	False 	both 	(0, -1) 	0 	M 	M 	1 	2 	E 	E 	1 	1 	M 	N 	0 	0
main	12 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.3 	False 	False 	True 	both 	(0, -1) 	2 	Y 	Y 	1 	0 	Y 	R 	0 	1 	N 	N 	1 	0
main	13 	lhur6520 	 T1 	 False 	 0.0 	1.0 	-0.1 	False 	False 	False 	both 	(0, -1) 	1 	A 	A 	1 	2 	J 	R 	0 	0 	Y 	J 	0 	0
main	14 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	True 	both 	(0, 1) 	2 	R 	R 	1 	1 	E 	E 	1 	0 	F 	F 	1 	0
main	15 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.2 	False 	False 	False 	both 	(0, 1) 	1 	T 	T 	1 	2 	Y 	R 	0 	0 	R 	S 	0 	0
main	16 	lhur6520 	 T1 	 False 	 0.0 	2.0 	0.5 	False 	False 	True 	both 	(0, -1) 	1 	Y 	Y 	1 	0 	A 	A 	1 	2 	M 	M 	1 	0
